	Subject	CRN	Subject Abbr	Course Number	Section	Campus	Credit Hours	Title	Days	Time	Section Capacity	Section Actual	Section Remaining	Waitlist Capacity	Waitlist Actual	Waitlist Remaining	Instructor(s)	Date	Location	Attributes
502	Computer Science	20245	CPSC	3200	0	C	3.000	Algorithm Analysis and Advanced Data Structures	MW	12:00 pm-01:15 pm	30	27	3	0	0	0	David R  Schwab	01/10-05/03	EMCS 302	CECS Differential Course Fee and Upper Division Credit
503	Computer Science	24022	CPSC	3200	01	C	3.000	Algorithm Analysis and Advanced Data Structures	MW	02:00 pm-03:15 pm	30	23	7	0	0	0	David R  Schwab	01/10-05/03	EMCS 302	CECS Differential Course Fee and Upper Division Credit
504	Computer Science	24023	CPSC	3220	01	D	3.000	File and Database Processing	N/A	TBD	25	24	1	0	0	0	David R  Schwab	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
505	Computer Science	20246	CPSC	3600	0	D	3.000	Principles of Information Security and Assurance	N/A	TBD	50	35	15	0	0	0	Katherine H  Winters	01/10-05/03	XX INTERNET	Course Materials Charge and CECS Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
506	Computer Science	20474	CPSC	3610	0	D	3.000	Ethical and Social Issues in Computing	TR	03:05 pm-04:20 pm	25	25	0	0	0	0	Curtis C  Campbell	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Thoughts, Values and Beliefs and Upper Division Credit
507	Computer Science	20777	CPSC	3610	01	D	3.000	Ethical and Social Issues in Computing	TR	10:50 am-12:05 pm	25	25	0	0	0	0	Curtis C  Campbell	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Thoughts, Values and Beliefs and Upper Division Credit
508	Computer Science	22091	CPSC	3920R	0	C	1.000-3.000	Computer Science Internship	N/A	TBD	30	6	24	0	0	0	Joseph M  Kizza	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course and Upper Division Credit
509	Computer Science	20876	CPSC	4100	0	C	3.000	Survey of Programming Languages	MWF	10:00 am-10:50 am	38	33	5	0	0	0	Eisa Yahya Ahmed  Mohamed	01/10-05/03	EMCS 301	CECS Differential Course Fee and Upper Division Credit
510	Computer Science	20967	CPSC	4240	0	D	3.000	Principles of Data Analytics	N/A	TBD	25	18	7	0	0	0	Farah   Kandah	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
511	Computer Science	21424	CPSC	4430	0	C	3.000	Introduction to Machine Learning	TR	04:00 pm-05:15 pm	20	14	6	0	0	0	Yu   Liang	01/10-05/03	EMCS 312	CECS Differential Course Fee and Upper Division Credit
512	Computer Science	21425	CPSC	4530	0	D	3.000	Data Visualization and Exploration	N/A	TBD	20	7	13	0	0	0	Dalei   Wu	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Lab/Studio Fee and Potential Test Proctoring Fee and Upper Division Credit
513	Computer Science	20877	CPSC	4600	0	C	3.000	Biometrics and Cryptography	TR	10:50 am-12:05 pm	25	21	4	0	0	0	Chang S  Phuong	01/10-05/03	EMCS 302	Beyond the Classroom and CECS Differential Course Fee and Upper Division Credit
514	Computer Science	20685	CPSC	4620	0	C	3.000	Computer Network Security	MW	02:00 pm-03:15 pm	25	8	17	0	0	0	Mengjun   Xie	01/10-05/03	EMCS 312	CECS Differential Course Fee and Upper Division Credit
515	Computer Science	24024	CPSC	4660	01	C	3.000	System Vulnerability Analysis and Auditing	MW	12:00 pm-01:15 pm	25	9	16	0	0	0	Michael John  Ward	01/10-05/03	SIMC 105	CECS Differential Course Fee and Upper Division Credit
516	Computer Science	23218	CPSC	4680	0	D	3.000	Computer Crime Investigation	N/A	TBD	25	25	0	0	0	0	Joseph M  Kizza	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Upper Division Credit
517	Computer Science	20692	CPSC	4900	0	C	3.000	Software Engineering	TR	10:50 am-12:05 pm	24	23	1	0	0	0	Hong   Qin	01/10-05/03	EMCS 220	CECS Differential Course Fee and Upper Division Credit
518	Computer Science	22402	CPSC	4910	0	C	3.000	Senior Capstone Project                         	TR	01:40 pm-02:55 pm	24	22	2	0	0	0	Chang S  Phuong, Joseph M  Kizza 	01/10-05/03	EMCS 306	CECS Differential Course Fee and Upper Division Credit
519	Computer Science	20247	CPSC	4910	01	C	3.000	Senior Capstone Project                         	TR	03:05 pm-04:20 pm	24	9	15	0	0	0	Chang S  Phuong, Joseph M  Kizza 	01/10-05/03	EMCS 306	CECS Differential Course Fee and Upper Division Credit
520	Computer Science	24626	CPSC	4995R	01	C	1.000-3.000	Departmental Thesis	N/A	TBD	0	1	-1	0	0	0	Mina   Sartipi	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course and Upper Division Credit
521	Computer Science	22404	CPSC	5000	0	C	3.000	Fundamentals of Computer Science	T	05:00 pm-07:30 pm	18	20	-2	0	0	0	Chang S  Phuong	01/10-05/03	EMCS 306	CECS Differential Course Fee and Repeatable Course
522	Computer Science	24729	CPSC	5000	01	D	3.000	Fundamentals of Computer Science	N/A	TBD	2	6	-4	0	0	0	Chang S  Phuong	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
523	Computer Science	20604	CPSC	5010	0	D	3.000	Structuring Programs and Data	N/A	TBD	20	17	3	0	0	0	Yu   Liang	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
524	Computer Science	20605	CPSC	5020	0	D	3.000	Computing Systems	N/A	TBD	20	5	15	0	0	0	David R  Schwab	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
525	Computer Science	22406	CPSC	5175	0	C	3.000	Programming Languages for Business Data Analytics	R	05:30 pm-08:00 pm	25	15	10	0	0	0	Yingfeng   Wang	01/10-05/03	EMCS 321	CECS Differential Course Fee and Repeatable Course
526	Computer Science	23219	CPSC	5195	0	C	3.000	Machine Learning for Business	W	05:30 pm-08:00 pm	25	23	2	0	0	0	Yingfeng   Wang	01/10-05/03	EMCS 321	CECS Differential Course Fee and Repeatable Course
527	Computer Science	20968	CPSC	5240	0	D	3.000	Principles of Data Analytics	N/A	TBD	25	27	-2	0	0	0	Farah   Kandah	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
528	Computer Science	21427	CPSC	5440	0	C	3.000	Introduction to Machine Learning	MW	04:00 pm-05:15 pm	20	16	4	0	0	0	Yu   Liang	01/10-05/03	EMCS 312	CECS Differential Course Fee and Repeatable Course
529	Computer Science	21428	CPSC	5530	0	D	3.000	Data Visualization and Exploration	N/A	TBD	20	9	11	0	0	0	Dalei   Wu	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
530	Computer Science	20970	CPSC	5620	0	C	3.000	Computer Network Security	MW	05:30 pm-06:45 pm	25	8	17	0	0	0	Mengjun   Xie	01/10-05/03	EMCS 312	CECS Differential Course Fee and Repeatable Course
531	Computer Science	20248	CPSC	5700	0	D	3.000	Advanced Computer Architecture	N/A	TBD	20	17	3	0	0	0	Joseph   Dumas	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
532	Computer Science	20606	CPSC	5800	0	D	3.000	Advanced Topics in Systems Software	N/A	TBD	20	17	3	0	0	0	Mengjun   Xie	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
533	Computer Science	24728	CPSC	5800	01	D	3.000	Advanced Topics in Systems Software	N/A	TBD	7	6	1	0	0	0	Mengjun   Xie	01/10-05/03	XX HYBRID	CECS Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
534	Computer Science	23877	CPSC	5900	01	C	3.000	Project	N/A	TBD	10	8	2	0	0	0	Luay   Wahsheh	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
535	Computer Science	23940	CPSC	5998R	01	C	1.000-9.000	Research	N/A	TBD	2	0	2	0	0	0	Mina   Sartipi	03/01-04/25	TBD	CECS Differential Course Fee and Repeatable Course
536	Computer Science	24025	CPSC	5999R	0	C	1.000-6.000	Thesis	N/A	TBD	2	1	1	0	0	0	Hong   Qin	01/10-05/03	TBD	CECS Differential Course Fee and Full Time Equivalent and Repeatable Course
537	Computer Science	24784	CPSC	5999R	02	D	1.000-6.000	Thesis	N/A	TBD	1	1	0	0	0	0	Mengjun   Xie	01/10-05/03	XX INTERNET	CECS Differential Course Fee and Full Time Equivalent and Potential Test Proctoring Fee and Repeatable Course
538	Computer Science	22158	CPSC	5999R	04	C	1.000-6.000	Thesis	N/A	TBD	4	2	2	0	0	0	Anthony   Skjellum	01/10-05/03	TBD	CECS Differential Course Fee and Full Time Equivalent and Repeatable Course
539	Computer Science	22725	CPSC	5999R	06	C	1.000-6.000	Thesis	N/A	TBD	5	1	4	0	0	0	Mina   Sartipi	01/10-05/03	TBD	CECS Differential Course Fee and Full Time Equivalent and Repeatable Course
540	Computer Science	23015	CPSC	5999R	07	C	1.000-6.000	Thesis	N/A	TBD	3	1	2	0	0	0	Yu   Liang	01/10-05/03	TBD	CECS Differential Course Fee and Full Time Equivalent and Repeatable Course
541	Computer Science	24026	CPSC	7950R	0	C	1.000-12.000	Doctoral Research	N/A	TBD	3	2	1	0	0	0	Hong   Qin	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
542	Computer Science	24027	CPSC	7950R	01	C	1.000-12.000	Doctoral Research	N/A	TBD	3	2	1	0	0	0	Mina   Sartipi	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
543	Computer Science	21377	CPSC	7950R	02	C	1.000-12.000	Doctoral Research	N/A	TBD	5	1	4	0	0	0	Joseph M  Kizza	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
544	Computer Science	24028	CPSC	7950R	04	C	1.000-12.000	Doctoral Research	N/A	TBD	3	2	1	0	0	0	Anthony   Skjellum	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
545	Computer Science	24029	CPSC	7950R	05	C	1.000-12.000	Doctoral Research	N/A	TBD	3	1	2	0	0	0	Dalei   Wu	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
546	Computer Science	24030	CPSC	7950R	06	C	1.000-12.000	Doctoral Research	N/A	TBD	3	1	2	0	0	0	Farah   Kandah	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
547	Computer Science	22132	CPSC	7999R	01	C	1.000-12.000	Dissertation	N/A	TBD	5	1	4	0	0	0	Anthony   Skjellum	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
548	Computer Science	22726	CPSC	7999R	02	C	1.000-12.000	Dissertation	N/A	TBD	5	2	3	0	0	0	Mengjun   Xie	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
549	Computer Science	22727	CPSC	7999R	05	C	1.000-12.000	Dissertation	N/A	TBD	5	2	3	0	0	0	Li   Yang	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
550	Computer Science	22728	CPSC	7999R	06	C	1.000-12.000	Dissertation	N/A	TBD	5	2	3	0	0	0	Mina   Sartipi	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
551	Computer Science	23822	CPSC	7999R	07	C	1.000-12.000	Dissertation	N/A	TBD	2	1	1	0	0	0	Donald Raymond  Reising	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
552	Computer Science	24530	CPSC	7999R	08	C	1.000-12.000	Dissertation	N/A	TBD	1	1	0	0	0	0	Yingfeng   Wang	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
553	Counseling	20710	COUN	5440	0	C	3.000	Theories and Techniques of Counseling	T	05:15 pm-07:45 pm	30	22	8	0	0	0	Lindsay Corinne  Webster	01/10-05/03	DAVP 319	Repeatable Course
554	Counseling	20498	COUN	5450	0	C	3.000	Counseling Skills	W	05:15 pm-07:45 pm	12	8	4	0	0	0	Garrick Keilan  Rickard	01/10-05/03	DAVP 133	Lab/Studio Fee and Repeatable Course
555	Counseling	20499	COUN	5480	0	C	3.000	Measurement and Assessment in Counseling	W	05:15 pm-07:45 pm	25	19	6	0	0	0	Kevin Anthony  Doyle	01/10-05/03	DAVP 319	Repeatable Course
556	Counseling	24018	COUN	5520	01	C	3.000	Addictions Counseling	R	05:00 pm-07:30 pm	25	20	5	0	0	0	Lindsay Corinne  Webster	03/01-04/25	DAVP 319	Repeatable Course
557	Counseling	24019	COUN	5530	01	C	3.000	Family Counseling I	R	05:00 pm-07:30 pm	25	28	-3	0	0	0	Elizabeth R  O'Brien Oden	01/10-02/28	DAVP 319	Repeatable Course
558	Counseling	20510	COUN	5550	01	C	3.000	Counseling Practicum	W	03:30 pm-05:00 pm	10	6	4	0	0	0	Kevin Anthony  Doyle	01/10-05/03	DAVP 133	Repeatable Course
559	Counseling	23214	COUN	5550	02	C	3.000	Counseling Practicum	W	03:30 pm-05:00 pm	10	3	7	0	0	0	Kevin Anthony  Doyle	01/10-05/03	DAVP 133	Repeatable Course
560	Counseling	24020	COUN	5590	01	C	6.000	Internship in Clinical Mental Health Counseling	T	03:30 pm-05:00 pm	5	4	1	0	0	0	Lindsay Corinne  Webster	01/10-05/03	DAVP 133	Repeatable Course
561	Counseling	20503	COUN	5610	01	D	3.000	Clinical Mental Health Counseling Seminar	M	05:15 pm-07:45 pm	20	18	2	0	0	0	Kevin Anthony  Doyle	01/10-01/10	DAVP 133	Potential Test Proctoring Fee and Repeatable Course
562	Counseling	20509	COUN	5620	01	C	3.000	Foundations of School Counseling	M	05:15 pm-07:45 pm	20	9	11	0	0	0	Janice G  Johnson	01/10-05/03	DAVP 319	Repeatable Course
563	Counseling	20793	COUN	5720	0	C	3.000	Internship in Clinical Mental Health Counseling	T	03:30 pm-05:00 pm	5	3	2	0	0	0	Lindsay Corinne  Webster	01/10-05/03	DAVP 133	Repeatable Course
564	Counseling	23720	COUN	5920	0	C	6.000	Internship in School Counseling	M	03:30 pm-05:00 pm	5	4	1	0	0	0	Janice G  Johnson	01/10-05/03	DAVP 133	Repeatable Course
565	Counseling	24725	COUN	5997R	0	C	1.000-9.000	Individual Studies: Counseling Children & Adolescents	N/A	TBD	0	1	-1	0	0	0	Elizabeth R  O'Brien Oden	01/10-05/03	TBD	Repeatable Course
566	Criminal Justice	20249	CRMJ	1100	0	C	3.000	Introduction to the Criminal Justice System	MWF	08:00 am-08:50 am	40	17	23	0	0	0	Roger D  Thompson	01/10-05/03	540MC 103	Lower Division Credit and Behavioral&Social Science
567	Criminal Justice	21201	CRMJ	1100	01	C	3.000	Introduction to the Criminal Justice System	TR	09:25 am-10:40 am	40	40	0	0	0	0	Melissa   Jarrell	01/10-05/03	BROK 205	Lower Division Credit and Behavioral&Social Science
568	Criminal Justice	22873	CRMJ	1100	02	C	3.000	Introduction to the Criminal Justice System	TR	08:00 am-09:15 am	40	17	23	0	0	0	Ricki Dale  Dierenfeldt, Skylar N  Crick 	01/10-05/03	BROK 205	Lower Division Credit and Behavioral&Social Science
569	Criminal Justice	22003	CRMJ	1100	03	D	3.000	Introduction to the Criminal Justice System	N/A	TBD	40	40	0	0	0	0	Neil Donovan  Harper	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Behavioral&Social Science
570	Criminal Justice	23225	CRMJ	1100	04	D	3.000	Introduction to the Criminal Justice System	N/A	TBD	80	70	10	0	0	0	Anovia L  Slaughter	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Behavioral&Social Science
571	Criminal Justice	21056	CRMJ	1100	05	D	3.000	Introduction to the Criminal Justice System	MW	01:00 pm-01:50 pm	80	80	0	0	0	0	Sara Ale  Knox	01/10-05/03	LUPH 242	Lower Division Credit and Potential Test Proctoring Fee and Behavioral&Social Science
572	Criminal Justice	24032	CRMJ	1100	08	C	3.000	Introduction to the Criminal Justice System	TR	10:50 am-12:05 pm	40	40	0	0	0	0	Vivian   Assuncao Portugal Dos Santos	01/10-05/03	BROK 205	Lower Division Credit and Behavioral&Social Science
573	Criminal Justice	24033	CRMJ	1100	09	C	3.000	Introduction to the Criminal Justice System	MWF	10:00 am-10:50 am	40	28	12	0	0	0	Bethany Claire  Bray	01/10-05/03	FLET 105	Lower Division Credit and Behavioral&Social Science
574	Criminal Justice	24044	CRMJ	1700	02	D	3.000	Criminal Law	N/A	TBD	35	34	1	0	0	0	Karen M  McGuffee	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
575	Criminal Justice	22488	CRMJ	1700	03	C	3.000	Criminal Law	TR	12:15 pm-01:30 pm	35	35	0	0	0	0	William Henry  Cox	01/10-05/03	BROK 405	Lower Division Credit
576	Criminal Justice	22493	CRMJ	1700	04	C	3.000	Criminal Law	MWF	01:00 pm-01:50 pm	35	35	0	0	0	0	Bethany Claire  Bray	01/10-05/03	FLET 211	Lower Division Credit
577	Criminal Justice	20442	CRMJ	2010	01	C	3.000	Violence in America	T	05:30 pm-08:00 pm	35	32	3	0	0	0	Kiera Lori  Williams	01/10-05/03	BROK 402	Lower Division Credit
578	Criminal Justice	20893	CRMJ	2100	01	D	3.000	Criminology	MW	10:00 am-10:50 am	64	63	1	0	0	0	Sherah L  Basham	01/10-05/03	540MC 104	Lower Division Credit and Potential Test Proctoring Fee
579	Criminal Justice	24034	CRMJ	2100	03	C	3.000	Criminology	TR	12:15 pm-01:30 pm	41	40	1	0	0	0	Ricki Dale  Dierenfeldt	01/10-05/03	BROK 402	Lower Division Credit
580	Criminal Justice	22494	CRMJ	2450	01	D	3.000	Family Law	N/A	TBD	30	30	0	0	0	0	William J  Benson	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
581	Criminal Justice	22490	CRMJ	2450	02	C	3.000	Family Law	TR	01:40 pm-02:55 pm	35	35	0	0	0	0	Karen M  McGuffee	01/10-05/03	EMCS 203	Lower Division Credit
582	Criminal Justice	24035	CRMJ	2450	03	C	3.000	Family Law	M	05:30 pm-08:00 pm	35	18	17	0	0	0	Jennifer Renee  Arnold	01/10-05/03	BROK 301	Lower Division Credit
583	Criminal Justice	22495	CRMJ	2950	01	D	3.000	Violence Against Women	N/A	TBD	60	60	0	0	0	0	Bethany Claire  Bray	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Behavioral&Social Science
584	Criminal Justice	24045	CRMJ	2999R	02	D	3.000	21st Century Technology in Criminal Justice	N/A	TBD	30	30	0	0	0	0	Troy E  Carroll	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Repeatable Course
585	Criminal Justice	24046	CRMJ	2999R	03	D	3.000	Criminal Justice Supervision	N/A	TBD	30	29	1	0	0	0	Craig Salyer  Hamilton	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Repeatable Course
586	Criminal Justice	24047	CRMJ	2999R	04	D	3.000	Individual Rights in the Criminal Justice System	N/A	TBD	30	30	0	0	0	0	Malachi-Chaim Ariel  Robinson	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Repeatable Course
587	Criminal Justice	24037	CRMJ	3100	02	C	3.000	Policing	TR	09:25 am-10:40 am	85	87	-2	0	0	0	Ahmet   Kule	01/10-05/03	DRTH 101	Upper Division Credit
588	Criminal Justice	20521	CRMJ	3120	01	C	3.000	Corrections	MW	02:00 pm-03:15 pm	70	56	14	0	0	0	John A  Browne	01/10-05/03	540MC 103	Upper Division Credit
589	Criminal Justice	23230	CRMJ	3120	03	D	3.000	Corrections	N/A	TBD	30	35	-5	0	0	0	Courtney A  Crittenden	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
590	Criminal Justice	24038	CRMJ	3250	02	C	3.000	Courts	TR	10:50 am-12:05 pm	70	73	-3	0	0	0	Gale D  Iles	01/10-05/03	LUPH 242	Upper Division Credit
591	Criminal Justice	20254	CRMJ	3300	01	C	3.000	Probation, Parole and Community Corrections	M	05:30 pm-08:00 pm	35	35	0	0	0	0	Gary D  Behler	01/10-05/03	BROK 402	Upper Division Credit
592	Criminal Justice	21207	CRMJ	3310	0	D	3.000	Race, Class, Gender and Crime	N/A	TBD	20	35	-15	0	0	0	Gale D  Iles	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
593	Criminal Justice	21448	CRMJ	3310	02	C	3.000	Race, Class, Gender and Crime	MWF	11:00 am-11:50 am	70	42	28	0	0	0	Anovia L  Slaughter	01/10-05/03	LUPH 242	Upper Division Credit
594	Criminal Justice	21057	CRMJ	3500	0	C	3.000	Media and the Criminal Justice System	MWF	11:00 am-11:50 am	38	38	0	0	0	0	Sara Ale  Knox	01/10-05/03	LUPH 389	Upper Division Credit
595	Criminal Justice	24048	CRMJ	3720	01	D	3.000	Serial Murder	N/A	TBD	30	35	-5	0	0	0	Sara Ale  Knox	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
596	Criminal Justice	24637	CRMJ	3720	02	C	3.000	Serial Murder	TR	10:50 am-12:05 pm	38	37	1	0	0	0	Ricki Dale  Dierenfeldt, Sarah   Dean 	01/10-05/03	LUPH 392	Upper Division Credit
597	Criminal Justice	24049	CRMJ	4050	01	D	3.000	Constitutional Law	N/A	TBD	30	33	-3	0	0	0	Karen M  McGuffee	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
598	Criminal Justice	20591	CRMJ	4150	01	D	3.000	White Collar and Corporate Crime	N/A	TBD	30	34	-4	0	0	0	Stephen   Kappeler	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
599	Criminal Justice	20522	CRMJ	4300	01	D	3.000	Ethics in Criminal Justice	N/A	TBD	17	28	-11	0	0	0	Christina Nicole  Policastro	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
600	Criminal Justice	23149	CRMJ	4780	01	D	3.000	Criminal Justice Internship	N/A	TBD	0	15	-15	0	0	0	Ricki Dale  Dierenfeldt	01/10-05/03	XX INTERNET	Beyond the Classroom and Potential Test Proctoring Fee and Upper Division Credit
601	Criminal Justice	23641	CRMJ	4790	0	D	3.000	Criminal Justice Advanced Internship	N/A	TBD	0	9	-9	0	0	0	Ricki Dale  Dierenfeldt	01/10-05/03	XX INTERNET	Beyond the Classroom and Potential Test Proctoring Fee and Upper Division Credit
602	Criminal Justice	20258	CRMJ	4850	0	D	3.000	Capstone in Critical Justice Issues	MW	01:00 pm-01:50 pm	35	35	0	0	0	0	John A  Browne	01/10-05/03	540MC 106	Potential Test Proctoring Fee and Upper Division Credit
